Date_time,target,x1,x2,x3,x4,x5,x6,x7,x8,x9
2016/1/1 0:00,-0.020963501,0.271779239,1.379999995,25.29999924,-2.414667845,3.700000048,949.0700073,-2.270406961,40.18595123,40.08070755
2016/1/1 0:30,-0.020918779,0.272143006,0.886666656,25.19666672,-2.285583019,2.099999905,948.9000244,-2.118164778,40.15460587,40.05149078
2016/1/1 1:00,-0.020787001,0.272314191,1.013333321,24.78999901,-2.420825243,1.700000048,948.7000122,-2.247530937,39.99662781,39.87432098
2016/1/1 1:30,-0.020942084,0.273221433,1.299999952,24.5,-2.337056637,2.599999905,948.4000244,-2.204900742,39.81091309,39.68014145
2016/1/1 2:00,-0.02092598,0.273270637,0.709999979,24.20000076,-2.678096533,1.100000024,948.1699829,-2.565496683,39.50065231,39.39061737
2016/1/1 2:30,-0.020818518,0.272960752,0.899999976,23.9766674,-2.322496414,1.899999976,947.9766846,-2.159205437,39.40898895,39.27724838
2016/1/1 3:00,-0.020803342,0.272675753,0.973333359,23.7266674,-2.184592485,1.799999952,947.9233398,-2.043632984,39.33482742,39.21292114
2016/1/1 3:30,-0.020714112,0.272993207,0.666666687,23.29999924,-2.228689671,1.399999976,948.0999756,-2.168117285,39.29351807,39.15597916
2016/1/1 4:00,-0.020788075,0.272573411,0.730000019,22.90999985,-2.271760702,1.399999976,948.1966553,-2.203623533,39.24042892,39.09235764
2016/1/1 4:30,-0.020776711,0.271794438,1.266666651,22.81999969,-1.921388149,2.400000095,948.4000244,-1.936915874,39.1174736,38.98608017
2016/1/1 5:00,-0.020803884,0.271980077,1.563333273,23,-1.887393236,3,948.7999878,-1.919716239,39.22756958,39.06147766
2016/1/1 5:30,-0.020781601,0.271608829,1.273333311,23.20000076,-1.795542717,2.5,949.2133179,-1.813737035,39.31268692,39.15865707
2016/1/1 6:00,-0.019309191,0.26708138,0.926666677,22.89999962,-0.481253058,1.700000048,949.4000244,-0.613424838,38.87007904,38.72096634
2016/1/1 6:30,0.731864393,1.331028223,0.943333328,23,21.57043648,1.600000024,949.5299683,18.9815712,39.13811874,38.95954132
2016/1/1 7:00,4.194825172,6.323255062,0.766666651,23.22000122,110.7358551,1.399999976,950.0366821,90.30769348,40.04132843,39.87776947
